DOI,paper_doi,paper_title,count_atlas,Publication_PMID,Publication_link_x,count_lnpdb,Index,LNP_ID,Experiment_ID,Formulation_ID,IL_name,IL_SMILES,IL_protonated_SMILES,IL_head_name,IL_head_SMILES,IL_linker_name,IL_linker_SMILES,IL_tail1_name,IL_tail1_SMILES,IL_tail2_name,IL_tail2_SMILES,IL_tail3_name,IL_tail3_SMILES,IL_tail4_name,IL_tail4_SMILES,IL_molratio,IL_to_nucleicacid_massratio,IL_to_nucleicacid_chargeratio,HL_name,HL_SMILES,HL_molratio,CHL_name,CHL_SMILES,CHL_molratio,PEG_name,PEG_SMILES,PEG_molratio,fifthcomponent_name,fifthcomponent_SMILES,fifthcomponent_molratio,Aqueous_buffer,Dialysis_buffer,Mixing_method,Model,Model_type,Model_target,Route_of_administration,Cargo,Cargo_type,Dose_ug_nucleicacid,Experiment_method,Experiment_batching,Experiment_value,Publication_link_y,Heavy.Atoms,Rings,Aromatic.Rings,Rotatable.Bonds,van.der.Waals.Molecular.Volume,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,LogP,Molar.Refractivity,Fraction.sp3.Carbons,sp3.Carbons,Nitrogen.Count,Molecular.Weight,has_ester,has_carbonate,has_disulfide
10.1038/s41467-024-50619-z,https://doi.org/10.1038/s41467-024-50619-z,AGILE platform: a deep learning powered approach to accelerate LNP development for mRNA delivery,33,39060305.0,https://www.nature.com/articles/s41467-024-50619-z,2400,15446,LNP_0015446,YX_2024,YX_2024_F1,A1_B1_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCN(C)C,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCC[N+](C)(C)[H],A1,CN(C)CCN,,,B1,CCCCCCCCC(=O)OCCCCCC=O,C1,CCCCCCCCCCCC[N+]#[C-],,,,,35.0,10.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,RAW264.7,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-0.338871009,https://www.nature.com/articles/s41467-024-50619-z,38,0,0,29,539.5025929,70.67,2,5,7.3975,162.6184,0.9375,1,3,539.89,True,False,False
10.1038/s41467-024-50619-z,https://doi.org/10.1038/s41467-024-50619-z,AGILE platform: a deep learning powered approach to accelerate LNP development for mRNA delivery,33,39060305.0,https://www.nature.com/articles/s41467-024-50619-z,2400,15447,LNP_0015447,YX_2024,YX_2024_F2,A1_B2_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCN(C)C,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCC[N+](C)(C)[H],A1,CN(C)CCN,,,B2,CCCCCC(C)CCC(=O)OCCCCCC=O,C1,CCCCCCCCCCCC[N+]#[C-],,,,,35.0,10.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,RAW264.7,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-0.815820929,https://www.nature.com/articles/s41467-024-50619-z,39,0,0,29,553.518243,70.67,2,5,7.6435,167.1654,0.939393939,2,3,553.917,True,False,False
10.1038/s41467-024-50619-z,https://doi.org/10.1038/s41467-024-50619-z,AGILE platform: a deep learning powered approach to accelerate LNP development for mRNA delivery,33,39060305.0,https://www.nature.com/articles/s41467-024-50619-z,2400,15448,LNP_0015448,YX_2024,YX_2024_F3,A1_B3_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCCN(C)C,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCC[N+](C)(C)[H],A1,CN(C)CCN,,,B3,CCCCCCCCCC(=O)OCCCCCC=O,C1,CCCCCCCCCCCC[N+]#[C-],,,,,35.0,10.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,RAW264.7,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-1.045409092,https://www.nature.com/articles/s41467-024-50619-z,39,0,0,30,553.518243,70.67,2,5,7.7876,167.2354,0.939393939,1,3,553.917,True,False,False
10.1038/s41467-024-50619-z,https://doi.org/10.1038/s41467-024-50619-z,AGILE platform: a deep learning powered approach to accelerate LNP development for mRNA delivery,33,39060305.0,https://www.nature.com/articles/s41467-024-50619-z,2400,15449,LNP_0015449,YX_2024,YX_2024_F4,A1_B4_C1,CCCCCCC/C=C/C(=O)OCCCCCC(NCCN(C)C)C(=O)NCCCCCCCCCCCC,CCCCCCC/C=C/C(=O)OCCCCCC(NCC[N+](C)(C)[H])C(=O)NCCCCCCCCCCCC,A1,CN(C)CCN,,,B4,CCCCCCC/C=CC(=O)OCCCCCC=O,C1,CCCCCCCCCCCC[N+]#[C-],,,,,35.0,10.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,RAW264.7,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-1.068651258,https://www.nature.com/articles/s41467-024-50619-z,39,0,0,29,551.5025929,70.67,2,5,7.5636,167.1414,0.878787879,1,3,551.901,True,False,False
10.1038/s41467-024-50619-z,https://doi.org/10.1038/s41467-024-50619-z,AGILE platform: a deep learning powered approach to accelerate LNP development for mRNA delivery,33,39060305.0,https://www.nature.com/articles/s41467-024-50619-z,2400,15450,LNP_0015450,YX_2024,YX_2024_F5,A1_B5_C1,CCCCCCC/C=C\C(=O)OCCCCCC(NCCN(C)C)C(=O)NCCCCCCCCCCCC,CCCCCCC/C=C\C(=O)OCCCCCC(NCC[N+](C)(C)[H])C(=O)NCCCCCCCCCCCC,A1,CN(C)CCN,,,B5,CCCCCCC\C=CC(=O)OCCCCCC=O,C1,CCCCCCCCCCCC[N+]#[C-],,,,,35.0,10.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,RAW264.7,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-1.218467446,https://www.nature.com/articles/s41467-024-50619-z,39,0,0,29,551.5025929,70.67,2,5,7.5636,167.1414,0.878787879,1,3,551.901,True,False,False
10.1038/s41467-024-50619-z,https://doi.org/10.1038/s41467-024-50619-z,AGILE platform: a deep learning powered approach to accelerate LNP development for mRNA delivery,33,39060305.0,https://www.nature.com/articles/s41467-024-50619-z,2400,15451,LNP_0015451,YX_2024,YX_2024_F6,A1_B6_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCN(C)C,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCC[N+](C)(C)[H],A1,CN(C)CCN,,,B6,CCCCCCCCCCC(=O)OCCCCCC=O,C1,CCCCCCCCCCCC[N+]#[C-],,,,,35.0,10.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,RAW264.7,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-0.13333926,https://www.nature.com/articles/s41467-024-50619-z,40,0,0,31,567.5338931,70.67,2,5,8.1777,171.8524,0.941176471,1,3,567.944,True,False,False
10.1038/s41467-024-50619-z,https://doi.org/10.1038/s41467-024-50619-z,AGILE platform: a deep learning powered approach to accelerate LNP development for mRNA delivery,33,39060305.0,https://www.nature.com/articles/s41467-024-50619-z,2400,15452,LNP_0015452,YX_2024,YX_2024_F7,A1_B7_C1,C#CCCCCCCCCC(=O)OCCCCCC(NCCN(C)C)C(=O)NCCCCCCCCCCCC,C#CCCCCCCCCC(=O)OCCCCCC(NCC[N+](C)(C)[H])C(=O)NCCCCCCCCCCCC,A1,CN(C)CCN,,,B7,C#CCCCCCCCCC(=O)OCCCCCC=O,C1,CCCCCCCCCCCC[N+]#[C-],,,,,35.0,10.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,RAW264.7,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-1.038675476,https://www.nature.com/articles/s41467-024-50619-z,40,0,0,30,563.5025929,70.67,2,5,7.4009,170.3944,0.882352941,1,3,563.912,True,False,False
10.1038/s41467-024-50619-z,https://doi.org/10.1038/s41467-024-50619-z,AGILE platform: a deep learning powered approach to accelerate LNP development for mRNA delivery,33,39060305.0,https://www.nature.com/articles/s41467-024-50619-z,2400,15453,LNP_0015453,YX_2024,YX_2024_F8,A1_B8_C1,C=CCCCCCCCCC(=O)OCCCCCC(NCCN(C)C)C(=O)NCCCCCCCCCCCC,C=CCCCCCCCCC(=O)OCCCCCC(NCC[N+](C)(C)[H])C(=O)NCCCCCCCCCCCC,A1,CN(C)CCN,,,B8,C=CCCCCCCCCC(=O)OCCCCCC=O,C1,CCCCCCCCCCCC[N+]#[C-],,,,,35.0,10.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,RAW264.7,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-1.654247956,https://www.nature.com/articles/s41467-024-50619-z,40,0,0,31,565.518243,70.67,2,5,7.9537,171.7584,0.882352941,1,3,565.928,True,False,False
10.1038/s41467-024-50619-z,https://doi.org/10.1038/s41467-024-50619-z,AGILE platform: a deep learning powered approach to accelerate LNP development for mRNA delivery,33,39060305.0,https://www.nature.com/articles/s41467-024-50619-z,2400,15454,LNP_0015454,YX_2024,YX_2024_F9,A1_B9_C1,CCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCN(C)C)C(=O)NCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCCCCCC(NCC[N+](C)(C)[H])C(=O)NCCCCCCCCCCCC,A1,CN(C)CCN,,,B9,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,C1,CCCCCCCCCCCC[N+]#[C-],,,,,35.0,10.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,RAW264.7,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-0.852240705,https://www.nature.com/articles/s41467-024-50619-z,45,0,0,36,637.6121434,70.67,2,5,10.1282,194.9374,0.948717949,1,3,638.079,True,False,False
10.1038/s41467-024-50619-z,https://doi.org/10.1038/s41467-024-50619-z,AGILE platform: a deep learning powered approach to accelerate LNP development for mRNA delivery,33,39060305.0,https://www.nature.com/articles/s41467-024-50619-z,2400,15455,LNP_0015455,YX_2024,YX_2024_F10,A1_B10_C1,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCN(C)C)C(=O)NCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC(NCC[N+](C)(C)[H])C(=O)NCCCCCCCCCCCC,A1,CN(C)CCN,,,B10,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,C1,CCCCCCCCCCCC[N+]#[C-],,,,,35.0,10.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,RAW264.7,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-0.866718348,https://www.nature.com/articles/s41467-024-50619-z,47,0,0,38,665.6434435,70.67,2,5,10.9084,204.1714,0.951219512,1,3,666.133,True,False,False
