DOI,paper_doi,paper_title,count_atlas,Publication_PMID,Publication_link_x,count_lnpdb,Index,LNP_ID,Experiment_ID,Formulation_ID,IL_name,IL_SMILES,IL_protonated_SMILES,IL_head_name,IL_head_SMILES,IL_linker_name,IL_linker_SMILES,IL_tail1_name,IL_tail1_SMILES,IL_tail2_name,IL_tail2_SMILES,IL_tail3_name,IL_tail3_SMILES,IL_tail4_name,IL_tail4_SMILES,IL_molratio,IL_to_nucleicacid_massratio,IL_to_nucleicacid_chargeratio,HL_name,HL_SMILES,HL_molratio,CHL_name,CHL_SMILES,CHL_molratio,PEG_name,PEG_SMILES,PEG_molratio,fifthcomponent_name,fifthcomponent_SMILES,fifthcomponent_molratio,Aqueous_buffer,Dialysis_buffer,Mixing_method,Model,Model_type,Model_target,Route_of_administration,Cargo,Cargo_type,Dose_ug_nucleicacid,Experiment_method,Experiment_batching,Experiment_value,Publication_link_y,Heavy.Atoms,Rings,Aromatic.Rings,Rotatable.Bonds,van.der.Waals.Molecular.Volume,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,LogP,Molar.Refractivity,Fraction.sp3.Carbons,sp3.Carbons,Nitrogen.Count,Molecular.Weight,has_ester,has_carbonate,has_disulfide
10.1038/s41587-019-0247-3,https://doi.org/10.1038/s41587-019-0247-3,Delivery of mRNA vaccines with heterocyclic lipids increases anti-tumor efficacy by STING-mediated immune cell activation,44,31570898.0,https://www.nature.com/articles/s41587-019-0247-3,1128,3881,LNP_0003881,LM_2019,LM_2019_F1,A12Iso52DC18,CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1CCCN(C)C,CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1CCC[N+](C)(C)[H],A12,CN(C)CCCN,Iso5,CCOC(=O)C[N+]#[C-],2DC18,CCCCCCCC/C=C\CCCCCCCC(=O)CCCCCCC/C=C\CCCCCCCC,,,,,,,35.0,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,HeLa,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,4.472089488,https://www.nature.com/articles/s41587-019-0247-3,50,1,0,36,699.664179,45.14,0,5,13.0275,220.425,0.866666667,1,3,700.194,True,False,False
10.1038/s41587-019-0247-3,https://doi.org/10.1038/s41587-019-0247-3,Delivery of mRNA vaccines with heterocyclic lipids increases anti-tumor efficacy by STING-mediated immune cell activation,44,31570898.0,https://www.nature.com/articles/s41587-019-0247-3,1128,3882,LNP_0003882,LM_2019,LM_2019_F2,A2Iso52DC18,CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1CCCN1CCCC1,CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1CCC[N+]1([H])CCCC1,A2,C1CCN(C1)CCCN,Iso5,CCOC(=O)C[N+]#[C-],2DC18,CCCCCCCC/C=C\CCCCCCCC(=O)CCCCCCC/C=C\CCCCCCCC,,,,,,,35.0,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,HeLa,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,4.463215259,https://www.nature.com/articles/s41587-019-0247-3,52,2,0,36,725.679829,45.14,0,5,13.5617,227.545,0.872340426,1,3,726.232,True,False,False
10.1038/s41587-019-0247-3,https://doi.org/10.1038/s41587-019-0247-3,Delivery of mRNA vaccines with heterocyclic lipids increases anti-tumor efficacy by STING-mediated immune cell activation,44,31570898.0,https://www.nature.com/articles/s41587-019-0247-3,1128,3883,LNP_0003883,LM_2019,LM_2019_F3,A3Iso52DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)[N+](CC)(CCCNCC)[H],A3,CCNCCCNCC,Iso5,CCOC(=O)C[N+]#[C-],2DC18,CCCCCCCC/C=C\CCCCCCCC(=O)CCCCCCC/C=C\CCCCCCCC,,,,,,,35.0,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,HeLa,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,3.878274157,https://www.nature.com/articles/s41587-019-0247-3,53,0,0,41,745.7060438,70.67,2,5,12.801,231.6854,0.872340426,0,3,746.263,True,False,False
10.1038/s41587-019-0247-3,https://doi.org/10.1038/s41587-019-0247-3,Delivery of mRNA vaccines with heterocyclic lipids increases anti-tumor efficacy by STING-mediated immune cell activation,44,31570898.0,https://www.nature.com/articles/s41587-019-0247-3,1128,3884,LNP_0003884,LM_2019,LM_2019_F4,A5Iso52DC18,CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1CCN(C)C,CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1CC[N+](C)(C)[H],A5,CN(C)CCN,Iso5,CCOC(=O)C[N+]#[C-],2DC18,CCCCCCCC/C=C\CCCCCCCC(=O)CCCCCCC/C=C\CCCCCCCC,,,,,,,35.0,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,HeLa,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,2.565824307,https://www.nature.com/articles/s41587-019-0247-3,49,1,0,35,685.6485289,45.14,0,5,12.6374,215.808,0.863636364,1,3,686.167,True,False,False
10.1038/s41587-019-0247-3,https://doi.org/10.1038/s41587-019-0247-3,Delivery of mRNA vaccines with heterocyclic lipids increases anti-tumor efficacy by STING-mediated immune cell activation,44,31570898.0,https://www.nature.com/articles/s41587-019-0247-3,1128,3885,LNP_0003885,LM_2019,LM_2019_F5,A1Iso52DC18,CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1CCN(CC)CC,CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1CC[N+](CC)(CC)[H],A1,CCN(CC)CCN,Iso5,CCOC(=O)C[N+]#[C-],2DC18,CCCCCCCC/C=C\CCCCCCCC(=O)CCCCCCC/C=C\CCCCCCCC,,,,,,,35.0,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,HeLa,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,3.15785114,https://www.nature.com/articles/s41587-019-0247-3,51,1,0,37,713.679829,45.14,0,5,13.4176,225.042,0.869565217,1,3,714.221,True,False,False
10.1038/s41587-019-0247-3,https://doi.org/10.1038/s41587-019-0247-3,Delivery of mRNA vaccines with heterocyclic lipids increases anti-tumor efficacy by STING-mediated immune cell activation,44,31570898.0,https://www.nature.com/articles/s41587-019-0247-3,1128,3886,LNP_0003886,LM_2019,LM_2019_F6,A4Iso52DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCN(C)C,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)N(C)CC[N+](C)(C)[H],A4,CNCCN(C)C,Iso5,CCOC(=O)C[N+]#[C-],2DC18,CCCCCCCC/C=C\CCCCCCCC(=O)CCCCCCC/C=C\CCCCCCCC,,,,,,,35.0,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,HeLa,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,3.188261707,https://www.nature.com/articles/s41587-019-0247-3,51,0,0,38,717.6747436,61.88,1,5,11.9729,222.4617,0.866666667,0,3,718.209,True,False,False
10.1038/s41587-019-0247-3,https://doi.org/10.1038/s41587-019-0247-3,Delivery of mRNA vaccines with heterocyclic lipids increases anti-tumor efficacy by STING-mediated immune cell activation,44,31570898.0,https://www.nature.com/articles/s41587-019-0247-3,1128,3887,LNP_0003887,LM_2019,LM_2019_F7,A6Iso52DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCCN(C)C,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCC[N+](C)(C)[H],A6,CNCCCN(C)C,Iso5,CCOC(=O)C[N+]#[C-],2DC18,CCCCCCCC/C=C\CCCCCCCC(=O)CCCCCCC/C=C\CCCCCCCC,,,,,,,35.0,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,HeLa,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,-0.444794102,https://www.nature.com/articles/s41587-019-0247-3,52,0,0,39,731.6903937,61.88,1,5,12.363,227.0787,0.869565217,0,3,732.236,True,False,False
10.1038/s41587-019-0247-3,https://doi.org/10.1038/s41587-019-0247-3,Delivery of mRNA vaccines with heterocyclic lipids increases anti-tumor efficacy by STING-mediated immune cell activation,44,31570898.0,https://www.nature.com/articles/s41587-019-0247-3,1128,3888,LNP_0003888,LM_2019,LM_2019_F8,A8Iso52DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)N1CCN(C)CC1,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)N1CC[N+](C)([H])CC1,A8,CN1CCNCC1,Iso5,CCOC(=O)C[N+]#[C-],2DC18,CCCCCCCC/C=C\CCCCCCCC(=O)CCCCCCC/C=C\CCCCCCCC,,,,,,,35.0,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,HeLa,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,0.384572443,https://www.nature.com/articles/s41587-019-0247-3,51,1,0,35,715.6590936,61.88,1,5,11.7269,220.3477,0.866666667,0,3,716.193,True,False,False
10.1038/s41587-019-0247-3,https://doi.org/10.1038/s41587-019-0247-3,Delivery of mRNA vaccines with heterocyclic lipids increases anti-tumor efficacy by STING-mediated immune cell activation,44,31570898.0,https://www.nature.com/articles/s41587-019-0247-3,1128,3889,LNP_0003889,LM_2019,LM_2019_F9,A7Iso52DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCN(C)C,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CC[N+](C)(C)[H],A7,CCNCCN(C)C,Iso5,CCOC(=O)C[N+]#[C-],2DC18,CCCCCCCC/C=C\CCCCCCCC(=O)CCCCCCC/C=C\CCCCCCCC,,,,,,,35.0,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,HeLa,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,0.999820445,https://www.nature.com/articles/s41587-019-0247-3,52,0,0,39,731.6903937,61.88,1,5,12.363,227.0787,0.869565217,0,3,732.236,True,False,False
10.1038/s41587-019-0247-3,https://doi.org/10.1038/s41587-019-0247-3,Delivery of mRNA vaccines with heterocyclic lipids increases anti-tumor efficacy by STING-mediated immune cell activation,44,31570898.0,https://www.nature.com/articles/s41587-019-0247-3,1128,3890,LNP_0003890,LM_2019,LM_2019_F10,A11Iso52DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCO,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OCC)[N+](CC)(CCO)[H],A11,CCNCCO,Iso5,CCOC(=O)C[N+]#[C-],2DC18,CCCCCCCC/C=C\CCCCCCCC(=O)CCCCCCC/C=C\CCCCCCCC,,,,,,,35.0,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,None,,0.0,citrate,None,handmixed,in_vitro,HeLa,in_vitro,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,individual,0.738483578,https://www.nature.com/articles/s41587-019-0247-3,50,0,0,38,704.6431092,78.87,2,5,11.7937,215.6105,0.863636364,0,2,705.166,True,False,False
