DOI,paper_doi,paper_title,count_atlas,Publication_PMID,Publication_link_x,count_lnpdb,Index,LNP_ID,Experiment_ID,Formulation_ID,IL_name,IL_SMILES,IL_protonated_SMILES,IL_head_name,IL_head_SMILES,IL_linker_name,IL_linker_SMILES,IL_tail1_name,IL_tail1_SMILES,IL_tail2_name,IL_tail2_SMILES,IL_tail3_name,IL_tail3_SMILES,IL_tail4_name,IL_tail4_SMILES,IL_molratio,IL_to_nucleicacid_massratio,IL_to_nucleicacid_chargeratio,HL_name,HL_SMILES,HL_molratio,CHL_name,CHL_SMILES,CHL_molratio,PEG_name,PEG_SMILES,PEG_molratio,fifthcomponent_name,fifthcomponent_SMILES,fifthcomponent_molratio,Aqueous_buffer,Dialysis_buffer,Mixing_method,Model,Model_type,Model_target,Route_of_administration,Cargo,Cargo_type,Dose_ug_nucleicacid,Experiment_method,Experiment_batching,Experiment_value,Publication_link_y,Heavy.Atoms,Rings,Aromatic.Rings,Rotatable.Bonds,van.der.Waals.Molecular.Volume,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,LogP,Molar.Refractivity,Fraction.sp3.Carbons,sp3.Carbons,Nitrogen.Count,Molecular.Weight,has_ester,has_carbonate,has_disulfide
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,5130,LNP_0005130,SL_2021,SL_2021_F1,25A3P9,CCCCCCCCCOP(=O)([O-])OCCNCCCNCCCCN(CCCNCCOP(=O)([O-])OCCCCCCCCC)CCOP(=O)([O-])OCCCCCCCCC,CCCCCCCCCOP(=O)([O-])OCCNCCCNCCCC[N+](CCCNCCOP(=O)([O-])OCCCCCCCCC)(CCOP(=O)([O-])OCCCCCCCCC)[H],25A,C(CCNCCCN)CNCCCN,,,3P9,,,,,,,,29.06976744,16.85894417,,MDOA,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,34.88372093,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,34.88372093,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.162790698,None,,0.0,citrate,None,handmixed,in_vitro,IGROV1,in_vitro,in_vitro,mRNA,FLuc,0.05,luminescence_discretized_normalized,individual,2.95220475,https://www.nature.com/articles/s41563-020-00886-0,62,0,0,52,949.594105,215.1,3,16,8.3742,246.0276,1.0,3,4,950.147,False,False,False
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,5131,LNP_0005131,SL_2021,SL_2021_F2,12A1P10,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCOP(=O)([O-])OCCCCCCCCCC,CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCOP(=O)([O-])OCCCCCCCCCC)[H],12A,CCCCCCCCCCCCNCCCCCCCCCCCC,,,1P10,,,,,,,,29.06976744,10.94726749,,MDOA,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,34.88372093,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,34.88372093,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.162790698,None,,0.0,citrate,None,handmixed,in_vitro,IGROV1,in_vitro,in_vitro,mRNA,FLuc,0.05,luminescence_discretized_normalized,individual,2.95220475,https://www.nature.com/articles/s41563-020-00886-0,42,0,0,36,616.5439201,61.83,0,5,11.7725,182.2485,1.0,1,1,616.973,False,False,False
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,5132,LNP_0005132,SL_2021,SL_2021_F3,9A1P11,CCCCCCCCCCCOP(=O)([O-])OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCOP(=O)([O-])OCC[N+](CCCCCCCC)(CCCCCCCC)[H],9A,CCCCCCCCNCCCCCCCC,,,1P11,,,,,,,,29.06976744,9.205049844,,MDOA,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,34.88372093,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,34.88372093,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.162790698,None,,0.0,citrate,None,handmixed,in_vitro,IGROV1,in_vitro,in_vitro,mRNA,FLuc,0.05,luminescence_discretized_normalized,individual,2.95220475,https://www.nature.com/articles/s41563-020-00886-0,35,0,0,29,518.4343696,61.83,0,5,9.0418,149.9295,1.0,1,1,518.784,False,False,False
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,5133,LNP_0005133,SL_2021,SL_2021_F4,10A1P11,CCCCCCCCCCCOP(=O)([O-])OCCN(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCCOP(=O)([O-])OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)[H],10A,CCCCCCCCCCNCCCCCCCCCC,,,1P11,,,,,,,,29.06976744,10.20060278,,MDOA,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,34.88372093,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,34.88372093,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.162790698,None,,0.0,citrate,None,handmixed,in_vitro,IGROV1,in_vitro,in_vitro,mRNA,FLuc,0.05,luminescence_discretized_normalized,individual,2.95220475,https://www.nature.com/articles/s41563-020-00886-0,39,0,0,33,574.4969699,61.83,0,5,10.6022,168.3975,1.0,1,1,574.892,False,False,False
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,5134,LNP_0005134,SL_2021,SL_2021_F5,12A1P11,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCOP(=O)([O-])OCCCCCCCCCCC,CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCOP(=O)([O-])OCCCCCCCCCCC)[H],12A,CCCCCCCCCCCCNCCCCCCCCCCCC,,,1P11,,,,,,,,29.06976744,11.19615573,,MDOA,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,34.88372093,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,34.88372093,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.162790698,None,,0.0,citrate,None,handmixed,in_vitro,IGROV1,in_vitro,in_vitro,mRNA,FLuc,0.05,luminescence_discretized_normalized,individual,2.95220475,https://www.nature.com/articles/s41563-020-00886-0,43,0,0,37,630.5595702,61.83,0,5,12.1626,186.8655,1.0,1,1,631.0,False,False,False
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,5135,LNP_0005135,SL_2021,SL_2021_F6,9A1P13,CCCCCCCCCCCCCOP(=O)([O-])OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCOP(=O)([O-])OCC[N+](CCCCCCCC)(CCCCCCCC)[H],9A,CCCCCCCCNCCCCCCCC,,,1P13,,,,,,,,29.06976744,9.702826315,,MDOA,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,34.88372093,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,34.88372093,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.162790698,None,,0.0,citrate,None,handmixed,in_vitro,IGROV1,in_vitro,in_vitro,mRNA,FLuc,0.05,luminescence_discretized_normalized,individual,2.95220475,https://www.nature.com/articles/s41563-020-00886-0,37,0,0,31,546.4656698,61.83,0,5,9.822,159.1635,1.0,1,1,546.838,False,False,False
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,5136,LNP_0005136,SL_2021,SL_2021_F7,10A1P13,CCCCCCCCCCCCCOP(=O)([O-])OCCN(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCCCCOP(=O)([O-])OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)[H],10A,CCCCCCCCCCNCCCCCCCCCC,,,1P13,,,,,,,,29.06976744,10.69837925,,MDOA,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,34.88372093,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,34.88372093,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.162790698,None,,0.0,citrate,None,handmixed,in_vitro,IGROV1,in_vitro,in_vitro,mRNA,FLuc,0.05,luminescence_discretized_normalized,individual,2.95220475,https://www.nature.com/articles/s41563-020-00886-0,41,0,0,35,602.52827,61.83,0,5,11.3824,177.6315,1.0,1,1,602.946,False,False,False
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,5137,LNP_0005137,SL_2021,SL_2021_F8,11A1P13,CCCCCCCCCCCCCOP(=O)([O-])OCCN(CCCCCCCCCCC)CCCCCCCCCCC,CCCCCCCCCCCCCOP(=O)([O-])OCC[N+](CCCCCCCCCCC)(CCCCCCCCCCC)[H],11A,CCCCCCCCCCCNCCCCCCCCCCC,,,1P13,,,,,,,,29.06976744,11.19615573,,MDOA,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,34.88372093,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,34.88372093,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.162790698,None,,0.0,citrate,None,handmixed,in_vitro,IGROV1,in_vitro,in_vitro,mRNA,FLuc,0.05,luminescence_discretized_normalized,individual,2.95220475,https://www.nature.com/articles/s41563-020-00886-0,43,0,0,37,630.5595702,61.83,0,5,12.1626,186.8655,1.0,1,1,631.0,False,False,False
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,5138,LNP_0005138,SL_2021,SL_2021_F9,9A1P14,CCCCCCCCCCCCCCOP(=O)([O-])OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](CCCCCCCC)(CCCCCCCC)[H],9A,CCCCCCCCNCCCCCCCC,,,1P14,,,,,,,,29.06976744,9.95171455,,MDOA,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,34.88372093,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,34.88372093,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.162790698,None,,0.0,citrate,None,handmixed,in_vitro,IGROV1,in_vitro,in_vitro,mRNA,FLuc,0.05,luminescence_discretized_normalized,individual,2.95220475,https://www.nature.com/articles/s41563-020-00886-0,38,0,0,32,560.4813198,61.83,0,5,10.2121,163.7805,1.0,1,1,560.865,False,False,False
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,5139,LNP_0005139,SL_2021,SL_2021_F10,10A1P14,CCCCCCCCCCCCCCOP(=O)([O-])OCCN(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)[H],10A,CCCCCCCCCCNCCCCCCCCCC,,,1P14,,,,,,,,29.06976744,10.94726749,,MDOA,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,34.88372093,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,34.88372093,DMG-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.162790698,None,,0.0,citrate,None,handmixed,in_vitro,IGROV1,in_vitro,in_vitro,mRNA,FLuc,0.05,luminescence_discretized_normalized,individual,2.95220475,https://www.nature.com/articles/s41563-020-00886-0,42,0,0,36,616.5439201,61.83,0,5,11.7725,182.2485,1.0,1,1,616.973,False,False,False
