"DOI","paper_doi","paper_title","count_atlas","Publication_PMID","Publication_link_x","count_lnpdb_x","Index","LNP_ID","Experiment_ID","Formulation_ID","IL_name_x","IL_SMILES","IL_protonated_SMILES","IL_head_name","IL_head_SMILES","IL_linker_name","IL_linker_SMILES","IL_tail1_name","IL_tail1_SMILES","IL_tail2_name","IL_tail2_SMILES","IL_tail3_name","IL_tail3_SMILES","IL_tail4_name","IL_tail4_SMILES","IL_molratio_x","IL_to_nucleicacid_massratio","IL_to_nucleicacid_chargeratio","HL_name_x","HL_SMILES","HL_molratio_x","CHL_name_x","CHL_SMILES","CHL_molratio_x","PEG_name_x","PEG_SMILES","PEG_molratio_x","fifthcomponent_name","fifthcomponent_SMILES","fifthcomponent_molratio","Aqueous_buffer","Dialysis_buffer","Mixing_method","Model","Model_type","Model_target","Route_of_administration","Cargo","Cargo_type","Dose_ug_nucleicacid","Experiment_method","Experiment_batching","Experiment_value","Publication_link_y","Heavy.Atoms","Rings","Aromatic.Rings","Rotatable.Bonds","van.der.Waals.Molecular.Volume","Topological.Polar.Surface.Area","Hydrogen.Bond.Donors","Hydrogen.Bond.Acceptors","LogP","Molar.Refractivity","Fraction.sp3.Carbons","sp3.Carbons","Nitrogen.Count","Molecular.Weight","has_ester","has_carbonate","has_disulfide","lnpdb_row_id","IL_name_y","HL_name_y","CHL_name_y","PEG_name_y","IL_molratio_y","HL_molratio_y","CHL_molratio_y","PEG_molratio_y","count_lnpdb_y","matched_id"
"10.1016/j.jconrel.2025.01.071","https://doi.org/10.1016/j.jconrel.2025.01.071","Role of PEGylated lipid in lipid nanoparticle formulation for in vitro and in vivo delivery of mRNA vaccines",13,39875076,"https://doi.org/10.1016/j.jconrel.2025.01.071",96,19025,"LNP_0019025","LZ_2025","LZ_2025_F1","ALC-0315","CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO","CCCCCCCCC(CCCCCC)C(=O)OCCCCCC[N+](CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)(CCCCO)[H]",,,,,,,,,,,,,46.3,13.93,6,"DSPC","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC",9.4,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",43.8,"ALC-0159","CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O",0.5,"None",,0,"acetate","PBS","handmixed","in_vitro","HepG2","in_vitro","in_vitro","mRNA","FLuc",0.1,"luminescence_normalized","individual",2.124328357,"https://doi.org/10.1016/j.jconrel.2025.01.071",54,0,0,44,765.7210251,76.07,1,6,13.9425,232.0978,0.958333333,2,1,766.29,"True","False","False","Row0","ALC-0315","DSPC","Cholesterol","ALC-0159",46.3,9.4,43.8,0.5,2,"Row5"
"10.1016/j.jconrel.2025.01.071","https://doi.org/10.1016/j.jconrel.2025.01.071","Role of PEGylated lipid in lipid nanoparticle formulation for in vitro and in vivo delivery of mRNA vaccines",13,39875076,"https://doi.org/10.1016/j.jconrel.2025.01.071",96,19026,"LNP_0019026","LZ_2025","LZ_2025_F2","ALC-0315","CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO","CCCCCCCCC(CCCCCC)C(=O)OCCCCCC[N+](CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)(CCCCO)[H]",,,,,,,,,,,,,46.3,13.93,6,"DSPC","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC",9.4,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",43.3,"ALC-0159","CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O",1,"None",,0,"acetate","PBS","handmixed","in_vitro","HepG2","in_vitro","in_vitro","mRNA","FLuc",0.1,"luminescence_normalized","individual",0.768411598,"https://doi.org/10.1016/j.jconrel.2025.01.071",54,0,0,44,765.7210251,76.07,1,6,13.9425,232.0978,0.958333333,2,1,766.29,"True","False","False","Row1","ALC-0315","DSPC","Cholesterol","ALC-0159",46.3,9.4,43.3,1,2,"Row4"
"10.1016/j.jconrel.2025.01.071","https://doi.org/10.1016/j.jconrel.2025.01.071","Role of PEGylated lipid in lipid nanoparticle formulation for in vitro and in vivo delivery of mRNA vaccines",13,39875076,"https://doi.org/10.1016/j.jconrel.2025.01.071",96,19028,"LNP_0019028","LZ_2025","LZ_2025_F4","ALC-0315","CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO","CCCCCCCCC(CCCCCC)C(=O)OCCCCCC[N+](CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)(CCCCO)[H]",,,,,,,,,,,,,46.3,13.93,6,"DSPC","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC",9.4,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",41.3,"ALC-0159","CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O",3,"None",,0,"acetate","PBS","handmixed","in_vitro","HepG2","in_vitro","in_vitro","mRNA","FLuc",0.1,"luminescence_normalized","individual",-0.338777885,"https://doi.org/10.1016/j.jconrel.2025.01.071",54,0,0,44,765.7210251,76.07,1,6,13.9425,232.0978,0.958333333,2,1,766.29,"True","False","False","Row3","ALC-0315","DSPC","Cholesterol","ALC-0159",46.3,9.4,41.3,3,2,"Row2"
"10.1016/j.jconrel.2025.01.071","https://doi.org/10.1016/j.jconrel.2025.01.071","Role of PEGylated lipid in lipid nanoparticle formulation for in vitro and in vivo delivery of mRNA vaccines",13,39875076,"https://doi.org/10.1016/j.jconrel.2025.01.071",96,19029,"LNP_0019029","LZ_2025","LZ_2025_F5","ALC-0315","CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO","CCCCCCCCC(CCCCCC)C(=O)OCCCCCC[N+](CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)(CCCCO)[H]",,,,,,,,,,,,,46.3,13.93,6,"DSPC","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC",9.4,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",39.3,"ALC-0159","CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O",5,"None",,0,"acetate","PBS","handmixed","in_vitro","HepG2","in_vitro","in_vitro","mRNA","FLuc",0.1,"luminescence_normalized","individual",-0.269517802,"https://doi.org/10.1016/j.jconrel.2025.01.071",54,0,0,44,765.7210251,76.07,1,6,13.9425,232.0978,0.958333333,2,1,766.29,"True","False","False","Row4","ALC-0315","DSPC","Cholesterol","ALC-0159",46.3,9.4,39.3,5,2,"Row1"
"10.1016/j.jconrel.2025.01.071","https://doi.org/10.1016/j.jconrel.2025.01.071","Role of PEGylated lipid in lipid nanoparticle formulation for in vitro and in vivo delivery of mRNA vaccines",13,39875076,"https://doi.org/10.1016/j.jconrel.2025.01.071",96,19030,"LNP_0019030","LZ_2025","LZ_2025_F6","ALC-0315","CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO","CCCCCCCCC(CCCCCC)C(=O)OCCCCCC[N+](CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)(CCCCO)[H]",,,,,,,,,,,,,46.3,13.93,6,"DSPC","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC",9.4,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",34.3,"ALC-0159","CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O",10,"None",,0,"acetate","PBS","handmixed","in_vitro","HepG2","in_vitro","in_vitro","mRNA","FLuc",0.1,"luminescence_normalized","individual",-0.615137926,"https://doi.org/10.1016/j.jconrel.2025.01.071",54,0,0,44,765.7210251,76.07,1,6,13.9425,232.0978,0.958333333,2,1,766.29,"True","False","False","Row5","ALC-0315","DSPC","Cholesterol","ALC-0159",46.3,9.4,34.3,10,2,"Row0"
"10.1016/j.jconrel.2025.01.071","https://doi.org/10.1016/j.jconrel.2025.01.071","Role of PEGylated lipid in lipid nanoparticle formulation for in vitro and in vivo delivery of mRNA vaccines",13,39875076,"https://doi.org/10.1016/j.jconrel.2025.01.071",96,19031,"LNP_0019031","LZ_2025","LZ_2025_F7","ALC-0315","CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO","CCCCCCCCC(CCCCCC)C(=O)OCCCCCC[N+](CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)(CCCCO)[H]",,,,,,,,,,,,,46.3,13.93,6,"DSPC","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC",9.4,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",43.8,"DMG-C-PEG2000","CCCCCCCCCCCCCC(O[C@H](COC(CCCCCCCCCCCCC)=O)COC(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O)=O",0.5,"None",,0,"acetate","PBS","handmixed","in_vitro","HepG2","in_vitro","in_vitro","mRNA","FLuc",0.1,"luminescence_normalized","individual",1.136060186,"https://doi.org/10.1016/j.jconrel.2025.01.071",54,0,0,44,765.7210251,76.07,1,6,13.9425,232.0978,0.958333333,2,1,766.29,"True","False","False","Row6","ALC-0315","DSPC","Cholesterol","DMG-C-PEG2000",46.3,9.4,43.8,0.5,2,"Row23"
"10.1016/j.jconrel.2025.01.071","https://doi.org/10.1016/j.jconrel.2025.01.071","Role of PEGylated lipid in lipid nanoparticle formulation for in vitro and in vivo delivery of mRNA vaccines",13,39875076,"https://doi.org/10.1016/j.jconrel.2025.01.071",96,19032,"LNP_0019032","LZ_2025","LZ_2025_F8","ALC-0315","CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO","CCCCCCCCC(CCCCCC)C(=O)OCCCCCC[N+](CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)(CCCCO)[H]",,,,,,,,,,,,,46.3,13.93,6,"DSPC","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC",9.4,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",43.3,"DMG-C-PEG2000","CCCCCCCCCCCCCC(O[C@H](COC(CCCCCCCCCCCCC)=O)COC(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O)=O",1,"None",,0,"acetate","PBS","handmixed","in_vitro","HepG2","in_vitro","in_vitro","mRNA","FLuc",0.1,"luminescence_normalized","individual",0.834918123,"https://doi.org/10.1016/j.jconrel.2025.01.071",54,0,0,44,765.7210251,76.07,1,6,13.9425,232.0978,0.958333333,2,1,766.29,"True","False","False","Row7","ALC-0315","DSPC","Cholesterol","DMG-C-PEG2000",46.3,9.4,43.3,1,2,"Row22"
"10.1016/j.jconrel.2025.01.071","https://doi.org/10.1016/j.jconrel.2025.01.071","Role of PEGylated lipid in lipid nanoparticle formulation for in vitro and in vivo delivery of mRNA vaccines",13,39875076,"https://doi.org/10.1016/j.jconrel.2025.01.071",96,19033,"LNP_0019033","LZ_2025","LZ_2025_F9","ALC-0315","CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO","CCCCCCCCC(CCCCCC)C(=O)OCCCCCC[N+](CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)(CCCCO)[H]",,,,,,,,,,,,,46.3,13.93,6,"DSPC","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC",9.4,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",42.7,"DMG-C-PEG2000","CCCCCCCCCCCCCC(O[C@H](COC(CCCCCCCCCCCCC)=O)COC(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O)=O",1.6,"None",,0,"acetate","PBS","handmixed","in_vitro","HepG2","in_vitro","in_vitro","mRNA","FLuc",0.1,"luminescence_normalized","individual",0.543040973,"https://doi.org/10.1016/j.jconrel.2025.01.071",54,0,0,44,765.7210251,76.07,1,6,13.9425,232.0978,0.958333333,2,1,766.29,"True","False","False","Row8","ALC-0315","DSPC","Cholesterol","DMG-C-PEG2000",46.3,9.4,42.7,1.6,2,"Row21"
"10.1016/j.jconrel.2025.01.071","https://doi.org/10.1016/j.jconrel.2025.01.071","Role of PEGylated lipid in lipid nanoparticle formulation for in vitro and in vivo delivery of mRNA vaccines",13,39875076,"https://doi.org/10.1016/j.jconrel.2025.01.071",96,19034,"LNP_0019034","LZ_2025","LZ_2025_F10","ALC-0315","CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO","CCCCCCCCC(CCCCCC)C(=O)OCCCCCC[N+](CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)(CCCCO)[H]",,,,,,,,,,,,,46.3,13.93,6,"DSPC","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC",9.4,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",41.3,"DMG-C-PEG2000","CCCCCCCCCCCCCC(O[C@H](COC(CCCCCCCCCCCCC)=O)COC(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O)=O",3,"None",,0,"acetate","PBS","handmixed","in_vitro","HepG2","in_vitro","in_vitro","mRNA","FLuc",0.1,"luminescence_normalized","individual",-0.366313465,"https://doi.org/10.1016/j.jconrel.2025.01.071",54,0,0,44,765.7210251,76.07,1,6,13.9425,232.0978,0.958333333,2,1,766.29,"True","False","False","Row9","ALC-0315","DSPC","Cholesterol","DMG-C-PEG2000",46.3,9.4,41.3,3,2,"Row20"
"10.1016/j.jconrel.2025.01.071","https://doi.org/10.1016/j.jconrel.2025.01.071","Role of PEGylated lipid in lipid nanoparticle formulation for in vitro and in vivo delivery of mRNA vaccines",13,39875076,"https://doi.org/10.1016/j.jconrel.2025.01.071",96,19035,"LNP_0019035","LZ_2025","LZ_2025_F11","ALC-0315","CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO","CCCCCCCCC(CCCCCC)C(=O)OCCCCCC[N+](CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)(CCCCO)[H]",,,,,,,,,,,,,46.3,13.93,6,"DSPC","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC",9.4,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",39.3,"DMG-C-PEG2000","CCCCCCCCCCCCCC(O[C@H](COC(CCCCCCCCCCCCC)=O)COC(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O)=O",5,"None",,0,"acetate","PBS","handmixed","in_vitro","HepG2","in_vitro","in_vitro","mRNA","FLuc",0.1,"luminescence_normalized","individual",-0.535705876,"https://doi.org/10.1016/j.jconrel.2025.01.071",54,0,0,44,765.7210251,76.07,1,6,13.9425,232.0978,0.958333333,2,1,766.29,"True","False","False","Row10","ALC-0315","DSPC","Cholesterol","DMG-C-PEG2000",46.3,9.4,39.3,5,2,"Row19"
